	SRR21726537_dairy1	SRR21726538_dairy2	SRR21726539_dairy3	SRR21726540_dairy4	SRR21726541_dairy5	SRR21726542_dairy6	SRR21726543_dairy7	SRR21726544_dairy8	SRR21726545_meat1	SRR21726546_meat2	SRR21726547_meat3	SRR21726548_meat4	SRR21726549_meat5	SRR21726550_meat6	SRR21726551_meat7	SRR21726552_meat8
ASV_1770	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1771	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1772	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1773	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1774	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1775	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1776	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1777	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1778	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1779	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1780	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0
ASV_1781	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0
ASV_1782	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1783	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1784	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1785	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1786	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1787	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1788	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1789	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1790	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1791	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1792	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1793	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1794	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1795	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1796	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1797	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1798	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1799	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0
ASV_1800	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0
ASV_1801	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0
ASV_1802	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0
ASV_1803	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0
ASV_1804	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1805	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1806	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1807	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1808	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1809	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1810	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1811	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1812	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1813	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1814	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1815	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1816	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1817	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1818	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1819	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1820	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1821	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1822	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1823	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1824	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1825	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0
ASV_1826	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0
ASV_1827	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0
ASV_1828	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0
ASV_1829	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0
ASV_1830	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0
ASV_1831	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1832	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1833	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1834	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1835	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1836	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1837	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1838	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1839	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1840	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1841	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1842	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1843	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1844	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1845	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1846	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1847	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1848	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1849	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0
ASV_1850	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0
ASV_1851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
ASV_1852	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1853	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1854	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1855	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1856	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1857	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1858	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1859	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1860	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1861	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1862	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1863	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1864	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1865	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1866	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1867	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1868	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1869	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1870	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0
ASV_1871	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0
ASV_1872	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0
ASV_1873	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0
ASV_1874	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0
ASV_1875	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0
ASV_1876	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1877	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1878	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1879	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1880	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1881	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1882	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1883	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1884	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1885	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1886	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1887	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1888	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1889	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1890	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1891	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1892	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1893	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1894	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1895	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1896	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1897	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1898	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1899	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1900	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1901	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1902	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1903	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1904	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1905	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
ASV_1906	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
ASV_1907	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
ASV_1908	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
ASV_1909	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1910	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1911	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1912	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1913	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1914	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1915	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1916	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1917	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1918	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1919	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1920	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1921	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1922	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1923	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1924	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1925	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1926	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1927	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1928	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1929	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1930	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1931	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1932	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1933	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1934	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1935	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1936	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1937	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1938	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1939	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1940	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1941	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1942	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1943	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1944	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1945	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1946	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1947	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1948	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
ASV_1949	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
ASV_1950	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
ASV_1951	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
ASV_1952	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
ASV_1953	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
ASV_1954	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1955	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1956	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1957	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1958	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1959	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1960	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1961	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1962	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1963	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1964	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1965	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1966	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1967	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1968	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1969	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1970	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1971	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1972	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1973	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1974	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1975	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1976	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1977	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1978	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1979	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1980	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1981	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1982	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1983	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1984	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1985	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1986	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1987	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1988	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1989	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1990	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1991	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1992	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
ASV_1993	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
ASV_1994	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
ASV_1995	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
ASV_1996	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
ASV_1997	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
ASV_1998	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
ASV_1999	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
ASV_2000	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
ASV_2001	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
ASV_2002	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
ASV_2003	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2004	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2005	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2006	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2007	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2008	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2009	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2010	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2011	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2012	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2013	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2014	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2015	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2016	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2017	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2018	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2019	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2020	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2021	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2022	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2023	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2024	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2025	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2026	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2027	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2028	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2029	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2030	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2031	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2032	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2033	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2034	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2035	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2036	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0
ASV_2037	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0
ASV_2038	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0
ASV_2039	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0
ASV_2040	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0
ASV_2041	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0
ASV_2042	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2043	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2044	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2045	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2046	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2047	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2048	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2049	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2050	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2051	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2052	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2053	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2054	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2055	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2056	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2057	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2058	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2059	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2060	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2061	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2062	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2063	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2064	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2065	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2066	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2067	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2068	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2069	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2070	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2071	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2072	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2073	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2074	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2075	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2076	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2077	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2078	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2079	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2080	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2081	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
ASV_2082	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
ASV_2083	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
ASV_2084	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
ASV_2085	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
ASV_2086	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
ASV_2087	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
ASV_2088	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
ASV_2089	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
ASV_2090	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
ASV_2091	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2092	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2093	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2094	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2095	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2096	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2097	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2098	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2099	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2100	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2101	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2102	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2103	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2104	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2105	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2106	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2107	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2108	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2109	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2110	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2111	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2112	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2113	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2114	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2115	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2116	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2117	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2118	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2119	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2120	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2121	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2122	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2123	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
